customer,type_c,consumption_c,location_c
Customer28687,Class01,center,CIUDAD DE MEXICO
Customer28688,Class01,center,CIUDAD DE MEXICO
Customer28689,Class01,center,CIUDAD DE MEXICO
Customer28690,Class01,center,CIUDAD DE MEXICO
Customer28691,Class12,center,CIUDAD DE MEXICO
Customer28692,Class01,center,CIUDAD DE MEXICO
Customer28693,Class01,center,CIUDAD DE MEXICO
Customer28694,Class01,center,CIUDAD DE MEXICO
Customer28695,Class01,center,CIUDAD DE MEXICO
Customer28696,Class01,center,CIUDAD DE MEXICO
Customer28697,Class01,center,CIUDAD DE MEXICO
Customer28698,Class01,center,CIUDAD DE MEXICO
Customer28699,Class01,center,CIUDAD DE MEXICO
Customer28700,Class01,center,CIUDAD DE MEXICO
Customer28701,Class01,center,CIUDAD DE MEXICO
Customer28702,Class01,center,CIUDAD DE MEXICO
Customer28703,Class01,center,CIUDAD DE MEXICO
Customer28704,Class01,center,CIUDAD DE MEXICO
Customer28705,Class01,center,CIUDAD DE MEXICO
Customer28706,Class01,center,CIUDAD DE MEXICO
Customer28707,Class01,center,CIUDAD DE MEXICO
Customer28708,Class01,center,CIUDAD DE MEXICO
Customer28709,Class01,center,CIUDAD DE MEXICO
Customer28710,Class01,center,CIUDAD DE MEXICO
Customer28711,Class01,center,CIUDAD DE MEXICO
Customer28712,Class01,center,CIUDAD DE MEXICO
Customer28713,Class01,center,CIUDAD DE MEXICO
Customer28714,Class01,center,CIUDAD DE MEXICO
Customer28715,Class01,center,CIUDAD DE MEXICO
Customer28716,Class01,center,CIUDAD DE MEXICO
Customer28717,Class01,center,CIUDAD DE MEXICO
Customer28718,Class01,center,CIUDAD DE MEXICO
Customer28719,Class01,center,CIUDAD DE MEXICO
Customer28720,Class01,center,CIUDAD DE MEXICO
Customer28721,Class01,center,CIUDAD DE MEXICO
Customer28722,Class01,center,CIUDAD DE MEXICO
Customer28723,Class01,center,CIUDAD DE MEXICO
Customer28724,Class01,center,CIUDAD DE MEXICO
Customer28725,Class01,center,CIUDAD DE MEXICO
Customer28726,Class01,center,CIUDAD DE MEXICO
Customer28727,Class01,center,CIUDAD DE MEXICO
Customer28728,Class01,center,CIUDAD DE MEXICO
Customer28729,Class01,center,CIUDAD DE MEXICO
Customer28730,Class01,center,CIUDAD DE MEXICO
Customer28731,Class01,center,CIUDAD DE MEXICO
Customer28732,Class01,center,CIUDAD DE MEXICO
Customer28733,Class01,center,CIUDAD DE MEXICO
Customer28734,Class01,center,CIUDAD DE MEXICO
Customer28735,Class01,center,CIUDAD DE MEXICO
Customer28736,Class01,center,CIUDAD DE MEXICO
Customer28737,Class01,center,CIUDAD DE MEXICO
Customer28738,Class01,center,CIUDAD DE MEXICO
Customer28739,Class01,center,CIUDAD DE MEXICO
Customer28740,Class01,center,CIUDAD DE MEXICO
Customer28741,Class01,center,CIUDAD DE MEXICO
Customer28742,Class01,center,CIUDAD DE MEXICO
Customer28743,Class01,center,CIUDAD DE MEXICO
Customer28744,Class01,center,CIUDAD DE MEXICO
Customer28745,Class01,center,CIUDAD DE MEXICO
Customer28746,Class01,center,CIUDAD DE MEXICO
Customer28747,Class01,center,CIUDAD DE MEXICO
Customer28748,Class01,center,CIUDAD DE MEXICO
Customer28749,Class01,center,CIUDAD DE MEXICO
Customer28750,Class01,center,CIUDAD DE MEXICO
Customer28751,Class01,center,CIUDAD DE MEXICO
Customer28752,Class01,center,CIUDAD DE MEXICO
Customer28753,Class01,center,CIUDAD DE MEXICO
Customer28754,Class01,center,CIUDAD DE MEXICO
Customer28755,Class01,center,CIUDAD DE MEXICO
Customer28756,Class01,center,CIUDAD DE MEXICO
Customer28757,Class01,center,CIUDAD DE MEXICO
Customer28758,Class01,center,CIUDAD DE MEXICO
Customer28759,Class01,center,CIUDAD DE MEXICO
Customer28760,Class01,center,CIUDAD DE MEXICO
Customer28761,Class01,center,CIUDAD DE MEXICO
Customer28762,Class01,center,CIUDAD DE MEXICO
Customer28763,Class01,center,CIUDAD DE MEXICO
Customer28764,Class01,center,CIUDAD DE MEXICO
Customer28765,Class01,center,CIUDAD DE MEXICO
Customer28766,Class01,center,CIUDAD DE MEXICO
Customer28767,Class01,center,CIUDAD DE MEXICO
Customer28768,Class01,center,CIUDAD DE MEXICO
Customer28769,Class01,center,CIUDAD DE MEXICO
Customer28770,Class01,center,CIUDAD DE MEXICO
Customer28771,Class01,center,CIUDAD DE MEXICO
Customer28772,Class01,center,CIUDAD DE MEXICO
Customer28773,Class01,center,CIUDAD DE MEXICO
Customer28774,Class01,center,CIUDAD DE MEXICO
Customer28775,Class01,center,CIUDAD DE MEXICO
Customer28776,Class01,center,CIUDAD DE MEXICO
Customer28777,Class01,center,CIUDAD DE MEXICO
Customer28778,Class01,center,CIUDAD DE MEXICO
Customer28779,Class01,center,CIUDAD DE MEXICO
Customer28780,Class01,center,CIUDAD DE MEXICO
Customer28781,Class01,center,CIUDAD DE MEXICO
Customer28782,Class01,center,CIUDAD DE MEXICO
Customer28783,Class01,center,CIUDAD DE MEXICO
Customer28784,Class01,center,CIUDAD DE MEXICO
Customer28785,Class01,center,CIUDAD DE MEXICO
Customer28786,Class01,center,CIUDAD DE MEXICO
Customer28787,Class01,center,CIUDAD DE MEXICO
Customer28788,Class01,center,CIUDAD DE MEXICO
Customer28789,Class01,center,CIUDAD DE MEXICO
Customer28790,Class01,center,CIUDAD DE MEXICO
Customer28791,Class01,center,CIUDAD DE MEXICO
Customer28792,Class01,center,CIUDAD DE MEXICO
Customer28793,Class01,center,CIUDAD DE MEXICO
Customer28794,Class01,center,CIUDAD DE MEXICO
Customer28795,Class01,center,CIUDAD DE MEXICO
Customer28796,Class01,center,CIUDAD DE MEXICO
Customer28797,Class01,center,CIUDAD DE MEXICO
Customer28798,Class01,center,CIUDAD DE MEXICO
Customer28799,Class01,center,CIUDAD DE MEXICO
Customer28800,Class01,center,CIUDAD DE MEXICO
Customer28801,Class01,center,CIUDAD DE MEXICO
Customer28802,Class01,center,CIUDAD DE MEXICO
Customer28803,Class01,center,CIUDAD DE MEXICO
Customer28804,Class01,center,CIUDAD DE MEXICO
Customer28805,Class01,center,CIUDAD DE MEXICO
Customer28806,Class01,center,CIUDAD DE MEXICO
Customer28807,Class01,center,CIUDAD DE MEXICO
Customer28808,Class01,center,CIUDAD DE MEXICO
Customer28809,Class01,center,CIUDAD DE MEXICO
Customer28810,Class01,center,CIUDAD DE MEXICO
Customer28811,Class01,center,CIUDAD DE MEXICO
Customer28812,Class01,center,CIUDAD DE MEXICO
Customer28813,Class01,center,CIUDAD DE MEXICO
Customer28814,Class01,center,CIUDAD DE MEXICO
Customer28815,Class01,center,CIUDAD DE MEXICO
Customer28816,Class01,center,CIUDAD DE MEXICO
Customer28817,Class01,center,CIUDAD DE MEXICO
Customer28818,Class01,center,CIUDAD DE MEXICO
Customer28819,Class01,center,CIUDAD DE MEXICO
Customer28820,Class01,center,CIUDAD DE MEXICO
Customer28821,Class01,center,CIUDAD DE MEXICO
Customer28822,Class01,center,CIUDAD DE MEXICO
Customer28823,Class01,center,CIUDAD DE MEXICO
Customer28824,Class01,center,CIUDAD DE MEXICO
Customer28825,Class01,center,CIUDAD DE MEXICO
Customer28826,Class01,center,CIUDAD DE MEXICO
Customer28827,Class01,center,CIUDAD DE MEXICO
Customer28828,Class01,center,CIUDAD DE MEXICO
Customer28829,Class01,center,CIUDAD DE MEXICO
Customer28830,Class01,center,CIUDAD DE MEXICO
Customer28831,Class01,center,CIUDAD DE MEXICO
Customer28832,Class01,center,CIUDAD DE MEXICO
Customer28833,Class01,center,CIUDAD DE MEXICO
Customer28834,Class01,center,CIUDAD DE MEXICO
Customer28835,Class01,center,CIUDAD DE MEXICO
Customer28836,Class01,center,CIUDAD DE MEXICO
Customer28837,Class01,center,CIUDAD DE MEXICO
Customer28838,Class01,center,CIUDAD DE MEXICO
Customer28839,Class01,center,CIUDAD DE MEXICO
Customer28840,Class01,center,CIUDAD DE MEXICO
Customer28841,Class01,center,CIUDAD DE MEXICO
Customer28842,Class01,center,CIUDAD DE MEXICO
Customer28843,Class01,center,CIUDAD DE MEXICO
Customer28844,Class01,center,CIUDAD DE MEXICO
Customer28845,Class01,center,CIUDAD DE MEXICO
Customer28846,Class01,center,CIUDAD DE MEXICO
Customer28847,Class01,center,CIUDAD DE MEXICO
Customer28848,Class01,center,CIUDAD DE MEXICO
Customer28849,Class01,center,CIUDAD DE MEXICO
Customer28850,Class01,center,CIUDAD DE MEXICO
Customer28851,Class01,center,CIUDAD DE MEXICO
Customer28852,Class01,center,CIUDAD DE MEXICO
Customer28853,Class01,center,CIUDAD DE MEXICO
Customer28854,Class01,center,CIUDAD DE MEXICO
Customer28855,Class01,center,CIUDAD DE MEXICO
Customer28856,Class01,center,CIUDAD DE MEXICO
Customer28857,Class01,center,CIUDAD DE MEXICO
Customer28858,Class01,center,CIUDAD DE MEXICO
Customer28859,Class01,center,CIUDAD DE MEXICO
Customer28860,Class01,center,CIUDAD DE MEXICO
Customer28861,Class01,center,CIUDAD DE MEXICO
Customer28862,Class01,center,CIUDAD DE MEXICO
Customer28863,Class01,center,CIUDAD DE MEXICO
Customer28864,Class01,center,CIUDAD DE MEXICO
Customer28865,Class01,center,CIUDAD DE MEXICO
Customer28866,Class01,center,CIUDAD DE MEXICO
Customer28867,Class01,center,CIUDAD DE MEXICO
Customer28868,Class01,center,CIUDAD DE MEXICO
Customer28869,Class01,center,CIUDAD DE MEXICO
Customer28870,Class01,center,CIUDAD DE MEXICO
Customer28871,Class01,center,CIUDAD DE MEXICO
Customer28872,Class01,center,CIUDAD DE MEXICO
Customer28873,Class01,center,CIUDAD DE MEXICO
Customer28874,Class01,center,CIUDAD DE MEXICO
Customer28875,Class01,center,CIUDAD DE MEXICO
Customer28876,Class01,center,CIUDAD DE MEXICO
Customer28877,Class01,center,CIUDAD DE MEXICO
Customer28878,Class01,center,CIUDAD DE MEXICO
Customer28879,Class01,center,CIUDAD DE MEXICO
Customer28880,Class01,center,CIUDAD DE MEXICO
Customer28881,Class01,center,CIUDAD DE MEXICO
Customer28882,Class01,center,CIUDAD DE MEXICO
Customer28883,Class01,center,CIUDAD DE MEXICO
Customer28884,Class01,center,CIUDAD DE MEXICO
Customer28885,Class01,center,CIUDAD DE MEXICO
Customer28886,Class01,center,CIUDAD DE MEXICO
Customer28887,Class01,center,CIUDAD DE MEXICO
Customer28888,Class01,center,CIUDAD DE MEXICO
Customer28889,Class01,center,CIUDAD DE MEXICO
Customer28890,Class01,center,CIUDAD DE MEXICO
Customer28891,Class01,center,CIUDAD DE MEXICO
Customer28892,Class01,center,CIUDAD DE MEXICO
Customer28893,Class01,center,CIUDAD DE MEXICO
Customer28894,Class01,center,CIUDAD DE MEXICO
Customer28895,Class01,center,CIUDAD DE MEXICO
Customer28896,Class01,center,CIUDAD DE MEXICO
Customer28897,Class01,center,CIUDAD DE MEXICO
Customer28898,Class01,center,CIUDAD DE MEXICO
Customer28899,Class01,center,CIUDAD DE MEXICO
Customer28900,Class01,center,CIUDAD DE MEXICO
Customer28901,Class01,center,CIUDAD DE MEXICO
Customer28902,Class01,center,CIUDAD DE MEXICO
Customer28903,Class01,center,CIUDAD DE MEXICO
Customer28904,Class01,center,CIUDAD DE MEXICO
Customer28905,Class01,center,CIUDAD DE MEXICO
Customer28906,Class01,center,CIUDAD DE MEXICO
Customer28907,Class01,center,CIUDAD DE MEXICO
Customer28908,Class01,center,CIUDAD DE MEXICO
Customer28909,Class01,center,CIUDAD DE MEXICO
Customer28910,Class01,center,CIUDAD DE MEXICO
Customer28911,Class01,center,CIUDAD DE MEXICO
Customer28912,Class01,center,CIUDAD DE MEXICO
Customer28913,Class01,center,CIUDAD DE MEXICO
Customer28914,Class01,center,CIUDAD DE MEXICO
Customer28915,Class01,center,CIUDAD DE MEXICO
Customer28916,Class01,center,CIUDAD DE MEXICO
Customer28917,Class01,center,CIUDAD DE MEXICO
Customer28918,Class01,center,CIUDAD DE MEXICO
Customer28919,Class01,center,CIUDAD DE MEXICO
Customer28920,Class01,center,CIUDAD DE MEXICO
Customer28921,Class01,center,CIUDAD DE MEXICO
Customer28922,Class01,center,CIUDAD DE MEXICO
Customer28923,Class01,center,CIUDAD DE MEXICO
Customer28924,Class01,center,CIUDAD DE MEXICO
Customer28925,Class01,center,CIUDAD DE MEXICO
Customer28926,Class01,center,CIUDAD DE MEXICO
Customer28927,Class01,center,CIUDAD DE MEXICO
Customer28928,Class01,center,CIUDAD DE MEXICO
Customer28929,Class01,center,CIUDAD DE MEXICO
Customer28930,Class01,center,CIUDAD DE MEXICO
Customer28931,Class01,center,CIUDAD DE MEXICO
Customer28932,Class01,center,CIUDAD DE MEXICO
Customer28933,Class01,center,CIUDAD DE MEXICO
Customer28934,Class01,center,CIUDAD DE MEXICO
Customer28935,Class01,center,CIUDAD DE MEXICO
Customer28936,Class01,center,CIUDAD DE MEXICO
Customer28937,Class01,center,CIUDAD DE MEXICO
Customer28938,Class01,center,CIUDAD DE MEXICO
Customer28939,Class01,center,CIUDAD DE MEXICO
Customer28940,Class01,center,CIUDAD DE MEXICO
Customer28941,Class01,center,CIUDAD DE MEXICO
Customer28942,Class01,center,CIUDAD DE MEXICO
Customer28943,Class01,center,CIUDAD DE MEXICO
Customer28944,Class01,center,CIUDAD DE MEXICO
Customer28945,Class01,center,CIUDAD DE MEXICO
Customer28946,Class01,center,CIUDAD DE MEXICO
Customer28947,Class01,center,CIUDAD DE MEXICO
Customer28948,Class01,center,CIUDAD DE MEXICO
Customer28949,Class01,center,CIUDAD DE MEXICO
Customer28950,Class01,center,CIUDAD DE MEXICO
Customer28951,Class01,center,CIUDAD DE MEXICO
Customer28952,Class01,center,CIUDAD DE MEXICO
Customer28953,Class01,center,CIUDAD DE MEXICO
Customer28954,Class01,center,CIUDAD DE MEXICO
Customer28955,Class01,center,CIUDAD DE MEXICO
Customer28956,Class01,center,CIUDAD DE MEXICO
Customer28957,Class01,center,CIUDAD DE MEXICO
Customer28958,Class01,center,CIUDAD DE MEXICO
Customer28959,Class01,center,CIUDAD DE MEXICO
Customer28960,Class01,center,CIUDAD DE MEXICO
Customer28961,Class01,center,CIUDAD DE MEXICO
Customer28962,Class01,center,CIUDAD DE MEXICO
Customer28963,Class01,center,CIUDAD DE MEXICO
Customer28964,Class01,center,CIUDAD DE MEXICO
Customer28965,Class01,center,CIUDAD DE MEXICO
Customer28966,Class01,center,CIUDAD DE MEXICO
Customer28967,Class01,center,CIUDAD DE MEXICO
Customer28968,Class01,center,CIUDAD DE MEXICO
Customer28969,Class01,center,CIUDAD DE MEXICO
Customer28970,Class01,center,CIUDAD DE MEXICO
Customer28971,Class01,center,CIUDAD DE MEXICO
Customer28972,Class01,center,CIUDAD DE MEXICO
Customer28973,Class01,center,CIUDAD DE MEXICO
Customer28974,Class01,center,CIUDAD DE MEXICO
Customer28975,Class01,center,CIUDAD DE MEXICO
Customer28976,Class01,center,CIUDAD DE MEXICO
Customer28977,Class01,center,CIUDAD DE MEXICO
Customer28978,Class01,center,CIUDAD DE MEXICO
Customer28979,Class01,center,CIUDAD DE MEXICO
Customer28980,Class01,center,CIUDAD DE MEXICO
Customer28981,Class01,center,CIUDAD DE MEXICO
Customer28982,Class01,center,CIUDAD DE MEXICO
Customer28983,Class01,center,CIUDAD DE MEXICO
Customer28984,Class01,center,CIUDAD DE MEXICO
Customer28985,Class01,center,CIUDAD DE MEXICO
Customer28986,Class01,center,CIUDAD DE MEXICO
Customer28987,Class01,center,CIUDAD DE MEXICO
Customer28988,Class01,center,CIUDAD DE MEXICO
Customer28989,Class01,center,CIUDAD DE MEXICO
Customer28990,Class01,center,CIUDAD DE MEXICO
Customer28991,Class01,center,CIUDAD DE MEXICO
Customer28992,Class01,center,CIUDAD DE MEXICO
Customer28993,Class01,center,CIUDAD DE MEXICO
Customer28994,Class01,center,CIUDAD DE MEXICO
Customer28995,Class01,center,CIUDAD DE MEXICO
Customer28996,Class01,center,CIUDAD DE MEXICO
Customer28997,Class01,center,CIUDAD DE MEXICO
Customer28998,Class01,center,CIUDAD DE MEXICO
Customer28999,Class01,center,CIUDAD DE MEXICO
Customer29000,Class01,center,CIUDAD DE MEXICO
Customer29001,Class01,center,CIUDAD DE MEXICO
Customer29002,Class01,center,CIUDAD DE MEXICO
Customer29003,Class01,center,CIUDAD DE MEXICO
Customer29004,Class01,center,CIUDAD DE MEXICO
Customer29005,Class01,center,CIUDAD DE MEXICO
Customer29006,Class01,center,CIUDAD DE MEXICO
Customer29007,Class01,center,CIUDAD DE MEXICO
Customer29008,Class01,center,CIUDAD DE MEXICO
Customer29009,Class01,center,CIUDAD DE MEXICO
Customer29010,Class01,center,CIUDAD DE MEXICO
Customer29011,Class01,center,CIUDAD DE MEXICO
Customer29012,Class01,center,CIUDAD DE MEXICO
Customer29013,Class01,center,CIUDAD DE MEXICO
Customer29014,Class01,center,CIUDAD DE MEXICO
Customer29015,Class01,center,CIUDAD DE MEXICO
Customer29016,Class01,center,CIUDAD DE MEXICO
Customer29017,Class01,center,CIUDAD DE MEXICO
Customer29018,Class01,center,CIUDAD DE MEXICO
Customer29019,Class01,center,CIUDAD DE MEXICO
Customer29020,Class01,center,CIUDAD DE MEXICO
Customer29021,Class01,center,CIUDAD DE MEXICO
Customer29022,Class01,center,CIUDAD DE MEXICO
Customer29023,Class01,center,CIUDAD DE MEXICO
Customer29024,Class01,center,CIUDAD DE MEXICO
Customer29025,Class01,center,CIUDAD DE MEXICO
Customer29026,Class01,center,CIUDAD DE MEXICO
Customer29027,Class01,center,CIUDAD DE MEXICO
Customer29028,Class01,center,CIUDAD DE MEXICO
Customer29029,Class01,center,CIUDAD DE MEXICO
Customer29030,Class01,center,CIUDAD DE MEXICO
Customer29031,Class01,center,CIUDAD DE MEXICO
Customer29032,Class01,center,CIUDAD DE MEXICO
Customer29033,Class01,center,CIUDAD DE MEXICO
Customer29034,Class01,center,CIUDAD DE MEXICO
Customer29035,Class01,center,CIUDAD DE MEXICO
Customer29036,Class01,center,CIUDAD DE MEXICO
Customer29037,Class01,center,CIUDAD DE MEXICO
Customer29038,Class01,center,CIUDAD DE MEXICO
Customer29039,Class01,center,CIUDAD DE MEXICO
Customer29040,Class01,center,CIUDAD DE MEXICO
Customer29041,Class01,center,CIUDAD DE MEXICO
Customer29042,Class01,center,CIUDAD DE MEXICO
Customer29043,Class01,center,CIUDAD DE MEXICO
Customer29044,Class01,center,CIUDAD DE MEXICO
Customer29045,Class01,center,CIUDAD DE MEXICO
Customer29046,Class01,center,CIUDAD DE MEXICO
Customer29047,Class01,center,CIUDAD DE MEXICO
Customer29048,Class01,center,CIUDAD DE MEXICO
Customer29049,Class01,center,CIUDAD DE MEXICO
Customer29050,Class01,center,CIUDAD DE MEXICO
Customer29051,Class01,center,CIUDAD DE MEXICO
Customer29052,Class01,center,CIUDAD DE MEXICO
Customer29053,Class01,center,CIUDAD DE MEXICO
Customer29054,Class01,center,CIUDAD DE MEXICO
Customer29055,Class01,center,CIUDAD DE MEXICO
Customer29056,Class01,center,CIUDAD DE MEXICO
Customer29057,Class01,center,CIUDAD DE MEXICO
Customer29058,Class01,center,CIUDAD DE MEXICO
Customer29059,Class01,center,CIUDAD DE MEXICO
Customer29060,Class01,center,CIUDAD DE MEXICO
Customer29061,Class01,center,CIUDAD DE MEXICO
Customer29062,Class01,center,CIUDAD DE MEXICO
Customer29063,Class01,center,CIUDAD DE MEXICO
Customer29064,Class01,center,CIUDAD DE MEXICO
Customer29065,Class01,center,CIUDAD DE MEXICO
Customer29066,Class01,center,CIUDAD DE MEXICO
Customer29067,Class01,center,CIUDAD DE MEXICO
Customer29068,Class01,center,CIUDAD DE MEXICO
Customer29069,Class01,center,CIUDAD DE MEXICO
Customer29070,Class01,center,CIUDAD DE MEXICO
Customer29071,Class01,center,CIUDAD DE MEXICO
Customer29072,Class01,center,CIUDAD DE MEXICO
Customer29073,Class01,center,CIUDAD DE MEXICO
Customer29074,Class01,center,CIUDAD DE MEXICO
Customer29075,Class01,center,CIUDAD DE MEXICO
Customer29076,Class01,center,CIUDAD DE MEXICO
Customer29077,Class01,center,CIUDAD DE MEXICO
Customer29078,Class01,center,CIUDAD DE MEXICO
Customer29079,Class01,center,CIUDAD DE MEXICO
Customer29080,Class01,center,CIUDAD DE MEXICO
Customer29081,Class01,center,CIUDAD DE MEXICO
Customer29082,Class01,center,CIUDAD DE MEXICO
Customer29083,Class01,center,CIUDAD DE MEXICO
Customer29084,Class01,center,CIUDAD DE MEXICO
Customer29085,Class01,center,CIUDAD DE MEXICO
Customer29086,Class01,center,CIUDAD DE MEXICO
Customer29087,Class01,center,CIUDAD DE MEXICO
Customer29088,Class01,center,CIUDAD DE MEXICO
Customer29089,Class01,center,CIUDAD DE MEXICO
Customer29090,Class01,center,CIUDAD DE MEXICO
Customer29091,Class01,center,CIUDAD DE MEXICO
Customer29092,Class01,center,CIUDAD DE MEXICO
Customer29093,Class01,center,CIUDAD DE MEXICO
Customer29094,Class01,center,CIUDAD DE MEXICO
Customer29095,Class01,center,CIUDAD DE MEXICO
Customer29096,Class01,center,CIUDAD DE MEXICO
Customer29097,Class01,center,CIUDAD DE MEXICO
Customer29098,Class01,center,CIUDAD DE MEXICO
Customer29099,Class01,center,CIUDAD DE MEXICO
Customer29100,Class01,center,CIUDAD DE MEXICO
Customer29101,Class01,center,CIUDAD DE MEXICO
Customer29102,Class01,center,CIUDAD DE MEXICO
Customer29103,Class01,center,CIUDAD DE MEXICO
Customer29104,Class01,center,CIUDAD DE MEXICO
Customer29105,Class01,center,CIUDAD DE MEXICO
Customer29106,Class01,center,CIUDAD DE MEXICO
Customer29107,Class01,center,CIUDAD DE MEXICO
Customer29108,Class01,center,CIUDAD DE MEXICO
Customer29109,Class01,center,CIUDAD DE MEXICO
Customer29110,Class01,center,CIUDAD DE MEXICO
Customer29111,Class01,center,CIUDAD DE MEXICO
Customer29112,Class01,center,CIUDAD DE MEXICO
Customer29113,Class01,center,CIUDAD DE MEXICO
Customer29114,Class01,center,CIUDAD DE MEXICO
Customer29115,Class01,center,CIUDAD DE MEXICO
Customer29116,Class01,center,CIUDAD DE MEXICO
Customer29117,Class01,center,CIUDAD DE MEXICO
Customer29118,Class01,center,CIUDAD DE MEXICO
Customer29119,Class01,center,CIUDAD DE MEXICO
Customer29120,Class01,center,CIUDAD DE MEXICO
Customer29121,Class01,center,CIUDAD DE MEXICO
Customer29122,Class01,center,CIUDAD DE MEXICO
Customer29123,Class01,center,CIUDAD DE MEXICO
Customer29124,Class01,center,CIUDAD DE MEXICO
Customer29125,Class01,center,CIUDAD DE MEXICO
Customer29126,Class01,center,CIUDAD DE MEXICO
Customer29127,Class01,center,CIUDAD DE MEXICO
Customer29128,Class01,center,CIUDAD DE MEXICO
