Customer,Class,Kcustomer,Location
Customer816,Class01,Local,CDMX
Customer817,Class01,Local,EDO MEX
Customer818,Class01,Local,CDMX
Customer819,Class01,Local,EDO MEX
Customer820,Class01,Local,CDMX
Customer821,Class01,Foraneo,GUERRERO
Customer822,Class01,Local,CDMX
Customer823,Class01,Local,CDMX
Customer824,Class01,Local,CDMX
Customer825,Class01,Local,"D,F."
Customer826,Class01,Local,"D,F."
Customer827,Class01,Foraneo,PUEBLA
Customer828,Class01,Local,"D,F."
Customer829,Class01,Local,CDMX
Customer830,Class01,Local,CDMX
Customer831,Class01,Local,EDO MEX
Customer832,Class01,Local,CDMX
Customer833,Class01,Local,CDMX
Customer834,Class01,Local,EDO MEX
Customer835,Class01,Local,"D,F."
Customer836,Class01,Local,CDMX
Customer837,Class01,Local,DISTRITO FEDERAL
Customer838,Class01,Local,DISTRITO FEDERAL
Customer839,Class01,Local,CDMX
Customer840,Class01,Local,CDMX
Customer841,Class01,Local,"D, F."
Customer842,Class01,Local,"D, F."
Customer843,Class01,Local,CDMX
Customer844,Class01,Local,"D, F."
Customer845,Class01,Local,CDMX
Customer846,Class01,Local,"D,F."
Customer847,Class01,Local,DISTRITO FEDERAL
Customer848,Class01,Local,DISTRITO FEDERAL
Customer849,Class01,Foraneo,EDO HGO
Customer850,Class01,Local,CDMX
Customer851,Class01,Foraneo,VERACRUZ
Customer852,Class01,Local,CDMX
Customer853,Class01,Local,"D, F."
Customer854,Class01,Foraneo,MORELOS
Customer855,Class01,Foraneo,D. F.
Customer856,Class01,Local,"D, F."
Customer857,Class01,Foraneo,HIDALGO
Customer858,Class01,Local,CDMX
Customer859,Class01,Local,EDO MEX
Customer860,Class01,Local,"D, F."
Customer861,Class01,Local,EDO MEX
Customer862,Class01,Local,"D, F."
Customer863,Class01,Foraneo,EDO MEX
Customer864,Class01,Foraneo,"D, F."
Customer865,Class01,Local,CDMX
Customer866,Class01,Local,"D, F."
Customer867,Class01,Local,"D, F."
Customer868,Class01,Foraneo,EDO MEX
Customer869,Class01,Local,EDO MEX
Customer870,Class01,Local,"D,F."
Customer871,Class01,Local,CDMX
Customer872,Class01,Local,cdmx
Customer873,Class01,Local,CDMX
Customer874,Class01,Foraneo,EDO MEX
Customer875,Class01,Local,EDO MEX
Customer876,Class01,Local,EDO MEX
Customer877,Class01,Local,CDMX
Customer878,Class01,Local,EDO MEX
Customer879,Class01,Local,CDMX
Customer880,Class01,Local,CDMX
Customer881,Class01,Local,CDMX
Customer882,Class01,Foraneo,CDMX
Customer883,Class01,Local,CDMX
Customer884,Class01,Local,CDMX
Customer885,Class01,Foraneo,QUERETARO
Customer886,Class01,Local,CDMX
Customer887,Class01,Local,CDMX
Customer888,Class01,Local,EDO MEX
Customer889,Class01,Local,CDMX
Customer890,Class01,Local,CDMX
Customer891,Class02,Foraneo,MORELOS
Customer892,Class01,Local,CDMX
Customer893,Class01,Local,CDMX
Customer894,Class01,Local,EDO MEX
Customer895,Class01,Local,CDMX
Customer896,Class01,Local,CDMX
Customer897,Class01,Local,EDO MEX
Customer898,Class01,Local,CDMX
Customer899,Class01,Local,CDMX
Customer900,Class01,Local,CDMX
Customer901,Class01,Local,CDMX
Customer902,Class01,Foraneo,EDO MEX
Customer903,Class01,Local,CDMX
Customer904,Class01,Foraneo,SONORA
Customer905,Class01,Foraneo,MORELOS
Customer906,Class01,Local,EDO MEX
Customer907,Class01,Foraneo,QUINTANA ROO
Customer908,Class01,Local,CDMX
Customer909,Class01,Local,CDMX
Customer910,Class01,Local,CDMX
Customer911,Class01,Local,EDO MEX
Customer912,Class01,Local,CDMX
Customer913,Class01,Local,CDMX
Customer914,Class01,Local,CDMX
Customer915,Class01,Local,CDMX
Customer916,Class01,Local,CDMX
Customer917,Class01,Local,CDMX
Customer918,Class01,Local,CDMX
Customer919,Class01,Local,CDMX
Customer920,Class01,Local,CDMX
Customer921,Class01,Local,CDMX
Customer922,Class01,Foraneo,COAHUILA
Customer923,Class01,Local,CDMX
Customer924,Class01,Local,CDMX
Customer925,Class01,Local,CDMX
Customer926,Class01,Local,EDO MEX
Customer927,Class01,Foraneo,MORELOS
Customer928,Class01,Foraneo,CDMX
Customer929,Class01,Local,ESTADO DE MEXICO
Customer930,Class01,Local,CDMX
Customer931,Class02,Local,QUINTANA ROO
Customer932,Class01,Local,CDMX
Customer933,Class01,Foraneo,VERACRUZ
Customer934,Class01,Local,CDMX
Customer935,Class01,Local,EDO MEX
Customer936,Class01,Local,CDMX
Customer937,Class01,Local,CDMX
Customer938,Class04,Local,CDMX
Customer939,Class01,Local,CDMX
Customer940,Class01,Local,CDMX
Customer941,Class08,Local,CDMX
Customer942,Class01,Local,CDMX
Customer943,Class04,Local,CDMX
Customer944,Class01,Foraneo,CUERNAVACA
Customer945,Class01,Local,EDO MEX
Customer946,Class01,Local,EDO MEX
Customer947,Class01,Local,TABASCO
Customer948,Class01,Local,EDO MEX
Customer949,Class01,Local,CDMX
Customer950,Class01,Foraneo,EDO MEX
Customer951,Class01,Local,CDMX
Customer952,Class01,Foraneo,CDMX
Customer953,Class01,Foraneo,OAXACA
Customer954,Class01,Local,EDO MEX
Customer955,Class01,Local,CDMX
Customer956,Class01,Local,CDMX
Customer957,Class01,Local,
Customer958,Class01,Local,
Customer959,Class01,Local,
Customer960,Class01,Local,
Customer961,Class01,Local,
Customer962,Class01,Local,
Customer963,Class01,Foraneo,
Customer964,Class01,Local,
Customer965,Class01,Local,
Customer966,Class01,Local,
Customer967,Class01,Local,
Customer968,Class01,Foraneo,
Customer969,Class01,Local,
Customer970,Class01,Local,
Customer971,Class01,Foraneo,
Customer972,Class01,Local,
Customer973,Class01,Foraneo,
Customer974,Class01,Local,
Customer975,Class01,Local,
Customer976,Class01,Local,
Customer977,Class01,Local,
Customer978,Class01,Local,
Customer979,Class01,Local,
Customer980,Class01,Local,
Customer981,Class01,Local,
Customer982,Class01,Local,
Customer983,Class01,Local,
Customer984,Class04,Local,ESTADO DE MEXICO
Customer985,Class01,Local,"D,F."
Customer986,Class01,Local,
Customer987,Class01,Local,CDMX
Customer988,Class01,Local,EDO MEX
Customer989,Class01,Foraneo,
Customer990,Class01,Local,
Customer991,Class01,Local,
Customer992,Class02,Foraneo,OAXACA
Customer993,Class01,Foraneo,ESTADO DE MEXICO
Customer994,Class01,Foraneo,
Customer995,Class01,Foraneo,
Customer996,Class01,Local,
Customer997,Class01,Local,
Customer998,Class01,Local,
Customer999,Class01,Foraneo,
Customer1000,Class01,Local,HIDALGO
Customer1001,Class01,Local,CDMX
Customer1002,Class01,Local,CDMX
Customer1003,Class01,Foraneo,CDMX
Customer1004,Class01,Foraneo,TABASCO
Customer1005,Class01,Local,
Customer1006,Class01,Foraneo,DISTRITO FEDERAL
Customer1007,Class01,Foraneo,EDO MEX
Customer1008,Class01,Local,
Customer1009,Class01,Local,
Customer1010,Class01,Local,GUERRERO
Customer1011,Class01,Local,CDMX
Customer1012,Class01,Local,
Customer1013,Class01,Local,QUINTANA ROO
Customer1014,Class01,Local,CDMX
Customer1015,Class01,Foraneo,
Customer1016,Class01,Local,
Customer1017,Class01,Local,CDMX
Customer1018,Class01,Local,CDMX
Customer1019,Class01,Foraneo,
Customer1020,Class01,Local,
Customer1021,Class01,Local,
Customer1022,Class01,Local,
Customer1023,Class01,Foraneo,
Customer1024,Class01,Local,
Customer1025,Class01,Local,CDMX
Customer1026,Class01,Local,CDMX
Customer1027,Class01,Local,
Customer1028,Class01,Foraneo,
Customer1029,Class01,Local,
Customer1030,Class01,Local,CDMX
Customer1031,Class01,Local,CDMX
Customer1032,Class01,Local,
Customer1033,Class01,Local,
Customer1034,Class01,Local,
Customer1035,Class01,Local,
Customer1036,Class01,Local,
Customer1037,Class01,Foraneo,ESTADO DE MEXICO
Customer1038,Class01,Foraneo,EDO MEX
Customer1039,Class01,Foraneo,
Customer1040,Class01,Foraneo,
Customer1041,Class01,Local,CDMX
Customer1042,Class01,Local,CDMX
Customer1043,Class01,Local,
Customer1044,Class01,Local,CDMX
Customer1045,Class01,Local,CDMX
Customer1046,Class01,Local,
Customer1047,Class02,Local,CDMX
Customer1048,Class01,Local,
Customer1049,Class01,Local,
Customer1050,Class01,Local,
Customer1051,Class01,Local,
Customer1052,Class01,Local,
Customer1053,Class01,Foraneo,
Customer1054,Class01,Foraneo,ESTADO DE DE MEXICO
Customer1055,Class01,Foraneo,BAJA CALIFORNIA SUR
Customer1056,Class01,Foraneo,
Customer1057,Class01,Local,
Customer1058,Class01,Local,
Customer1059,Class01,Local,
Customer1060,Class01,Local,CDMX
Customer1061,Class01,Local,QUINTANA ROO
Customer1062,Class01,Foraneo,
Customer1063,Class01,Foraneo,CDMX
Customer1064,Class01,Foraneo,MICHOACAN
Customer1065,Class01,Local,
Customer1066,Class01,Foraneo,CDMX
Customer1067,Class01,Foraneo,baja california
Customer1068,Class01,Local,
Customer1069,Class01,Local,CDMX
Customer1070,Class01,Local,EDO MEX
Customer1071,Class01,Local,
Customer1072,Class01,Local,CDMX
Customer1073,Class01,Local,CDMX
Customer1074,Class01,Local,
Customer1075,Class01,Foraneo,ESTADO DE MEXICO
Customer1076,Class01,Foraneo,TLAXCALA
Customer1077,Class01,Local,
Customer1078,Class01,Local,
Customer1079,Class01,Local,
Customer1080,Class01,Local,
Customer1081,Class01,Local,
Customer1082,Class04,Local,CDMX
Customer1083,Class01,Local,MONTERREY
Customer1084,Class01,Local,
Customer1085,Class01,Local,ESTADO DE MEXICO
Customer1086,Class01,Local,CDMX
Customer1087,Class01,Local,
Customer1088,Class01,Local,CDMX
Customer1089,Class01,Local,CDMX
Customer1090,Class01,Local,
Customer1091,Class01,Foraneo,PUEBLA
Customer1092,Class01,Foraneo,VERACRUZ
Customer1093,Class01,Local,
Customer1094,Class01,Local,EDO MEX
Customer1095,Class01,Local,CDMX
Customer1096,Class01,Foraneo,
Customer1097,Class01,Local,"D,F."
Customer1098,Class01,Local,CDMX
Customer1099,Class01,Local,
Customer1100,Class01,Local,CDMX
Customer1101,Class01,Local,EDO MEX
Customer1102,Class01,Foraneo,
Customer1103,Class01,Local,
Customer1104,Class01,Local,
Customer1105,Class01,Local,
Customer1106,Class01,Local,
Customer1107,Class01,Local,
Customer1108,Class01,Local,
Customer1109,Class02,Foraneo,
Customer1110,Class01,Local,EDO MEX
Customer1111,Class01,Local,CDMX
Customer1112,Class01,Foraneo,
Customer1113,Class01,Local,QUINTANA ROO
Customer1114,Class01,Local,EDMX
Customer1115,Class01,Local,
Customer1116,Class01,Foraneo,
Customer1117,Class01,Foraneo,
Customer1118,Class01,Local,08500
Customer1119,Class01,Local,CDMX
Customer1120,Class01,Local,
Customer1121,Class01,Local,CDMX
Customer1122,Class01,Local,EDO MEX
Customer1123,Class01,Local,
Customer1124,Class01,Foraneo,
Customer1125,Class01,Local,
Customer1126,Class01,Local,
Customer1127,Class01,Foraneo,
Customer1128,Class01,Local,CDMX
Customer1129,Class01,Local,CDMX
Customer1130,Class01,Local,
Customer1131,Class01,Local,"D,F."
Customer1132,Class01,Local,CDMX
Customer1133,Class01,Local,
Customer1134,Class01,Local,
Customer1135,Class01,Local,
Customer1136,Class01,Local,CDMX
Customer1137,Class01,Local,CDMX
Customer1138,Class01,Local,
Customer1139,Class01,Local,
Customer1140,Class01,Local,
Customer1141,Class01,Local,
Customer1142,Class01,Foraneo,
Customer1143,Class01,Foraneo,ESTADO DE MEXICO
Customer1144,Class01,Foraneo,MORELOS
Customer1145,Class01,Local,
Customer1146,Class01,Local,
Customer1147,Class01,Local,
Customer1148,Class01,Local,
Customer1149,Class01,Local,
Customer1150,Class01,Local,CDMX
Customer1151,Class01,Local,CDMX
Customer1152,Class01,Local,
Customer1153,Class01,Local,CDMX
Customer1154,Class01,Local,EDO MEX
Customer1155,Class01,Local,
Customer1156,Class01,Local,
Customer1157,Class01,Foraneo,
Customer1158,Class01,Foraneo,
Customer1159,Class01,Local,
Customer1160,Class01,Local,
Customer1161,Class01,Local,
Customer1162,Class01,Local,
Customer1163,Class01,Local,
Customer1164,Class01,Foraneo,CDMX
Customer1165,Class01,Foraneo,GUERRERO
Customer1166,Class01,Local,
Customer1167,Class01,Local,
Customer1168,Class01,Local,
Customer1169,Class01,Local,
Customer1170,Class01,Local,"D,F."
Customer1171,Class01,Local,CDMX
Customer1172,Class01,Local,
Customer1173,Class01,Foraneo,
Customer1174,Class01,Local,GUERRERO
Customer1175,Class01,Local,EDMX
Customer1176,Class01,Local,
Customer1177,Class01,Local,
Customer1178,Class01,Foraneo,
Customer1179,Class01,Foraneo,
Customer1180,Class01,Local,
Customer1181,Class02,Foraneo,
Customer1182,Class01,Foraneo,
Customer1183,Class01,Local,EDMX
Customer1184,Class01,Local,
Customer1185,Class01,Local,
Customer1186,Class01,Local,
Customer1187,Class01,Local,
Customer1188,Class01,Local,
Customer1189,Class01,Local,
Customer1190,Class01,Local,CDMX
Customer1191,Class01,Local,CDMX
Customer1192,Class01,Local,
Customer1193,Class01,Foraneo,
Customer1194,Class01,Local,
Customer1195,Class01,Local,
Customer1196,Class01,Local,CDMX
Customer1197,Class01,Local,CDMX
Customer1198,Class01,Local,
Customer1199,Class01,Local,
Customer1200,Class01,Local,
Customer1201,Class01,Foraneo,
Customer1202,Class01,Foraneo,
Customer1203,Class01,Local,
Customer1204,Class01,Local,DISTRITO FEDERAL
Customer1205,Class01,Local,CDMX
Customer1206,Class01,Local,
Customer1207,Class01,Local,
Customer1208,Class01,Local,
Customer1209,Class01,Foraneo,CDMX
Customer1210,Class01,Foraneo,GERRERO
Customer1211,Class01,Foraneo,
Customer1212,Class01,Local,
Customer1213,Class01,Foraneo,
Customer1214,Class01,Local,
Customer1215,Class01,Local,CDMX
Customer1216,Class01,Local,
Customer1217,Class01,Foraneo,
Customer1218,Class01,Local,EDO MEX
Customer1219,Class01,Local,CDMX
Customer1220,Class01,Foraneo,
Customer1221,Class01,Local,
Customer1222,Class01,Foraneo,
Customer1223,Class01,Local,
Customer1224,Class01,Local,CDMX
Customer1225,Class01,Local,CDMX
Customer1226,Class01,Local,
Customer1227,Class01,Local,
Customer1228,Class01,Local,
Customer1229,Class01,Foraneo,
Customer1230,Class01,Local,
Customer1231,Class01,Local,guerrero
Customer1232,Class01,Local,EDO MEX
Customer1233,Class01,Foraneo,
Customer1234,Class01,Foraneo,cdmx
Customer1235,Class01,Foraneo,PUEBLA
Customer1236,Class01,Local,
Customer1237,Class01,Local,
Customer1238,Class01,Local,
Customer1239,Class01,Local,CDMX
Customer1240,Class01,Local,CDMX
Customer1241,Class01,Local,
Customer1242,Class01,Local,
Customer1243,Class01,Local,
Customer1244,Class01,Local,
Customer1245,Class01,Local,
Customer1246,Class01,Local,CDMX
Customer1247,Class01,Local,CDMX
Customer1248,Class01,Local,
Customer1249,Class01,Local,
Customer1250,Class01,Local,CDMX
Customer1251,Class01,Local,
Customer1252,Class01,Local,
Customer1253,Class01,Local,CDMX
Customer1254,Class01,Local,CDMX
Customer1255,Class01,Local,CDMX
Customer1256,Class01,Local,CDMX
Customer1257,Class01,Local,CDMX
Customer1258,Class01,Local,CDMX
Customer1259,Class01,Foraneo,
Customer1260,Class01,Local,CDMX
Customer1261,Class01,Local,CDMX
Customer1262,Class01,Local,
Customer1263,Class01,Local,CDMX
Customer1264,Class01,Local,CDMX
Customer1265,Class01,Local,
Customer1266,Class01,Local,CDMX
Customer1267,Class01,Local,CDMX
Customer1268,Class01,Local,CDMX
Customer1269,Class01,Local,CDMX
Customer1270,Class04,Foraneo,YUCATAN
Customer1271,Class01,Foraneo,CDMX
Customer1272,Class01,Local,CDMX
Customer1273,Class01,Local,CDMX
Customer1274,Class01,Local,CDMX
Customer1275,Class01,Local,CDMX
Customer1276,Class01,Foraneo,CDMX
Customer1277,Class01,Local,CDMX
Customer1278,Class01,Local,CDMX
Customer1279,Class01,Local,CDMX
Customer1280,Class01,Local,CDMX
Customer1281,Class01,Local,CDMX
Customer1282,Class01,Local,CDMX
Customer1283,Class01,Local,CDMX
Customer1284,Class01,Local,CDMX
Customer1285,Class01,Local,CDMX
Customer1286,Class01,Local,CDMX
Customer1287,Class01,Local,VERACUZ
Customer1288,Class01,Local,CDMX
Customer1289,Class01,Foraneo,CDMX
Customer1290,Class01,Local,CDMX
Customer1291,Class01,Local,CDMX
Customer1292,Class01,Local,CDMX
Customer1293,Class01,Foraneo,CDMX
Customer1294,Class01,Local,CDMX
Customer1295,Class01,Local,CDMX
Customer1296,Class01,Local,CDMX
Customer1297,Class01,Foraneo,CDMX
Customer1298,Class01,Foraneo,ESTADO DE MEXICO
Customer1299,Class01,Foraneo,CDMX
Customer1300,Class01,Foraneo,CDMX
Customer1301,Class01,Foraneo,OAXACA
Customer1302,Class01,Local,CDMX
Customer1303,Class01,Local,CDMX
Customer1304,Class01,Local,CDMX
Customer1305,Class01,Local,CDMX
Customer1306,Class01,Local,CDMX
Customer1307,Class01,Local,CDMX
Customer1308,Class01,Local,CDMX
Customer1309,Class01,Local,CDMX
Customer1310,Class01,Local,CDMX
Customer1311,Class01,Local,
Customer1312,Class01,Local,CDMX
Customer1313,Class01,Local,CDMX
Customer1314,Class01,Local,CDMX
Customer1315,Class01,Local,CDMX
Customer1316,Class01,Foraneo,CDMX
Customer1317,Class01,Foraneo,CDMX
Customer1318,Class01,Local,CDMX
Customer1319,Class01,Local,CDMX
Customer1320,Class01,Local,CDMX
Customer1321,Class01,Foraneo,CDMX
Customer1322,Class01,Local,CDMX
Customer1323,Class01,Local,
Customer1324,Class01,Local,CDMX
Customer1325,Class01,Local,CDMX
Customer1326,Class01,Local,CDMX
Customer1327,Class01,Foraneo,CDMX
Customer1328,Class01,Local,CDMX
Customer1329,Class01,Local,CDMX
Customer1330,Class01,Local,CDMX
Customer1331,Class01,Local,CDMX
Customer1332,Class01,Local,CDMX
Customer1333,Class01,Local,CDMX
Customer1334,Class01,Local,
Customer1335,Class01,Local,CDMX
Customer1336,Class01,Local,CDMX
Customer1337,Class01,Local,CDMX
Customer1338,Class01,Local,
Customer1339,Class01,Local,CDMX
Customer1340,Class01,Local,CDMX
Customer1341,Class01,Local,CDMX
Customer1342,Class01,Local,CDMX
Customer1343,Class01,Foraneo,PUEBLA
Customer1344,Class01,Foraneo,CDMX
Customer1345,Class01,Foraneo,
Customer1346,Class01,Local,
Customer1347,Class01,Local,
Customer1348,Class01,Local,
Customer1349,Class01,Local,
Customer1350,Class01,Local,
Customer1351,Class01,Local,
Customer1352,Class01,Foraneo,
Customer1353,Class01,Local,
Customer1354,Class01,Local,
Customer1355,Class01,Local,
Customer1356,Class01,Local,
Customer1357,Class01,Local,
Customer1358,Class01,Local,
Customer1359,Class01,Local,
Customer1360,Class01,Local,
Customer1361,Class01,Foraneo,CDMX
Customer1362,Class01,Foraneo,
Customer1363,Class01,Local,
Customer1364,Class01,Local,CDMX
Customer1365,Class01,Local,
Customer1366,Class01,Local,
Customer1367,Class01,Local,
Customer1368,Class01,Local,
Customer1369,Class01,Local,
Customer1370,Class01,Local,
Customer1371,Class01,Local,
Customer1372,Class01,Foraneo,
Customer1373,Class01,Local,
Customer1374,Class01,Local,
Customer1375,Class01,Foraneo,
Customer1376,Class01,Local,
Customer1377,Class01,Local,
Customer1378,Class01,Local,
Customer1379,Class01,Local,
Customer1380,Class01,Local,EDO MEX
Customer1381,Class01,Local,
Customer1382,Class01,Local,
Customer1383,Class01,Local,CDMX
Customer1384,Class01,Local,
Customer1385,Class02,Foraneo,
Customer1386,Class01,Local,
Customer1387,Class01,Local,
Customer1388,Class01,Local,
Customer1389,Class01,Local,CDMX
Customer1390,Class01,Local,
Customer1391,Class01,Local,
Customer1392,Class01,Local,
Customer1393,Class01,Local,
Customer1394,Class01,Foraneo,
Customer1395,Class01,Local,
Customer1396,Class01,Foraneo,
Customer1397,Class01,Local,
Customer1398,Class01,Local,CDMX
Customer1399,Class01,Local,
Customer1400,Class01,Foraneo,
Customer1401,Class01,Local,
